timestamp,x,y,z
5192932,753,-2715,2885
5192972,745,-2892,2843
5193019,760,-3033,2715
5193059,790,-2983,2776
5193099,734,-2847,2870
5193139,735,-2948,2774
5193179,741,-2932,2813
5193220,780,-2984,2762
5193259,761,-3040,2738
5193299,781,-3020,2674
5193339,722,-2952,2834
5193379,718,-2818,2930
5193420,760,-2891,2802
5193460,779,-2988,2854
5193500,803,-2925,2811
5193540,814,-2937,2786
5193580,784,-2910,2760
5193621,797,-2934,2785
5193661,813,-2937,2761
5193701,831,-3060,2750
5193741,902,-2841,2786
5193782,729,-2726,3287
5193823,1018,-2738,2902
5193862,1044,-3242,2609
5193902,1159,-3282,2519
5193943,996,-2965,2618
5193983,945,-3006,2596
5194024,1038,-2830,2658
5194063,1042,-2996,2623
5194104,952,-3006,2642
5194144,994,-3047,2614
5194184,1024,-2975,2628
5194225,1016,-3128,2583
5194265,1055,-3048,2577
5194305,1024,-3061,2623
5194345,1109,-2924,2556
5194386,1019,-3318,2503
5194426,1119,-3051,2495
5194466,1118,-3264,2350
5194506,920,-3076,2638
5194546,1015,-3133,2453
5194587,988,-3202,2390
5194628,966,-2880,2500
5194667,945,-3426,2275
5194707,929,-3207,2409
5194748,935,-3144,2541
5194788,931,-3153,2445
5194829,886,-3249,2485
5194868,944,-3192,2442
5194909,934,-3122,2494
5194949,908,-3170,2492
5194989,930,-3187,2456
5195030,911,-3186,2483
5195070,918,-3311,2468
5195110,928,-3185,2453
5195150,931,-3177,2491
5195191,910,-3101,2473
5195232,909,-3344,2407
5195271,887,-3177,2475
5195312,869,-3114,2533
5195352,920,-3212,2484
5195392,837,-3180,2535
5195433,856,-3099,2535
5195473,854,-3151,2530
5195513,914,-3091,2590
5195553,867,-3177,2517
5195593,815,-3187,2573
5195634,857,-3043,2589
5195674,843,-3169,2584
5195714,794,-3082,2564
5195754,808,-3156,2578
5195794,837,-3126,2594
5195836,818,-3178,2529
5195875,769,-3169,2576
5195915,837,-3080,2590
5195956,831,-3181,2578
5195996,820,-3170,2555
5196037,816,-3102,2637
5196076,754,-3116,2608
5196116,821,-3114,2570
5196157,811,-3159,2550
5196197,803,-3093,2604
5196238,815,-3106,2564
5196278,804,-3167,2553
5196318,807,-3200,2545
5196358,821,-3111,2580
5196398,811,-3190,2537
5196439,810,-3009,2623
5196478,842,-3175,2544
5196519,735,-3175,2561
5196559,824,-3117,2607
5196599,782,-3166,2583
5196640,825,-3085,2598
5196679,796,-3177,2555
5196719,794,-3106,2594
5196760,836,-3126,2569
5196800,847,-3140,2578
5196841,837,-3102,2563
5196880,813,-3171,2538
5196920,794,-3093,2607
5196960,815,-3152,2494
5197001,801,-3185,2530
5197042,827,-3070,2593
5197081,801,-3258,2516
5197121,812,-3103,2544
5197161,815,-3109,2586
5197202,798,-3115,2565
5197242,818,-3148,2509
5197282,846,-3183,2527
5197322,828,-3104,2593
5197362,827,-3155,2583
5197403,801,-3089,2528
5197443,826,-3155,2548
5197483,884,-3121,2574
5197523,821,-3143,2603
5197563,891,-3273,2454
5197603,964,-3154,2485
5197644,457,-3537,2233
5197684,826,-3406,2064
5197724,1406,-3103,2106
5197764,1544,-3117,2295
5197804,1025,-3207,2567
5197845,1057,-3149,2212
5197885,835,-3436,1936
5197925,811,-3583,1971
5197965,727,-3480,2177
5198006,716,-3310,2211
5198047,741,-3486,2376
5198086,776,-3119,2484
5198127,782,-3115,2533
5198167,767,-3275,2590
5198207,719,-3127,2504
5198248,724,-3268,2497
5198288,697,-3399,2463
5198328,713,-3147,2530
5198368,731,-3197,2522
5198408,601,-3429,2450
5198449,698,-3094,2536
5198489,727,-3048,2521
5198529,640,-3336,2499
5198569,696,-3251,2481
5198610,651,-3293,2435
5198650,601,-3243,2471
5198690,676,-3142,2465
5198730,654,-3309,2441
5198770,678,-3252,2475
5198811,712,-3278,2434
5198852,702,-3416,2528
5198891,829,-3548,2564
5198931,968,-3931,2199
5198972,1660,-3922,1894
5199012,1285,-3577,2035
5199053,1193,-3043,1939
5199093,863,-3143,2193
5199133,854,-2623,2462
5199173,702,-2732,2718
5199213,859,-3047,2241
5199254,692,-3163,2769
5199294,948,-2896,2163
5199334,861,-3191,2409
5199374,892,-2952,2570
5199415,967,-2943,2667
5199456,973,-3069,2597
5199495,879,-3176,2832
5199535,740,-2970,3136
5199576,798,-3057,2802
5199616,784,-2798,2704
5199657,718,-3090,2692
5199696,761,-3063,2670
5199737,761,-3266,2484
5199777,821,-3110,2646
5199817,830,-3156,2611
5199858,831,-3132,2636
5199898,851,-3154,2627
5199938,814,-3032,2661
5199978,877,-3138,2470
5200018,834,-3108,2556
5200059,888,-3319,2507
5200099,869,-3030,2547
5200139,822,-3141,2359
5200179,770,-3300,2374
5200220,870,-3406,2149
5200261,963,-3302,2100
5200300,826,-3445,2254
5200340,868,-3423,2085
5200381,933,-3510,2034
5200421,917,-3469,2148
5200462,875,-3460,1873
5200501,897,-3463,2055
5200542,906,-3647,1924
5200582,876,-3403,1944
5200622,1191,-3565,1847
5200663,1139,-3659,1880
5200703,995,-3720,2092
5200743,836,-3558,1857
5200783,776,-3017,2535
5200823,966,-2823,2379
5200864,897,-2727,2655
5200904,789,-3142,2589
5200944,991,-3312,2625
5200984,986,-3273,2410
5201024,902,-3234,2399
5201065,901,-3376,2259
5201105,808,-3499,2189
5201145,847,-3302,2247
5201185,917,-3617,2005
5201225,880,-3360,2083
5201266,912,-3423,2001
5201305,894,-3613,1893
5201346,932,-3679,1800
5201386,890,-3521,1969
5201426,876,-3450,1979
5201467,944,-3523,1809
5201506,908,-3569,1900
5201547,900,-3467,2001
5201587,889,-3668,1831
5201627,863,-3439,1929
5201668,911,-3577,1857
5201707,904,-3498,1768
5201748,985,-3813,1560
5201788,994,-3554,1648
5201828,944,-3716,1574
5201869,864,-3731,1622
5201908,871,-3570,1691
5201948,905,-3758,1522
5201989,920,-3716,1757
5202029,1007,-3653,1547
5202070,950,-3585,1777
5202109,945,-3558,1883
5202149,987,-3568,1852
5202190,883,-3422,2032
5202230,880,-3474,2046
5202271,894,-3437,2033
5202310,852,-3488,2100
5202351,898,-3380,2108
5202391,870,-3385,2166
5202431,830,-3409,2116
5202472,827,-3390,2056
5202511,943,-3422,2089
5202552,982,-3538,1982
5202592,961,-3569,1900
5202632,947,-3641,1753
5202673,942,-3593,1928
5202713,967,-3644,1849
5202753,924,-3538,2019
5202793,1043,-3881,2009
5202833,1116,-3554,2402
5202874,1118,-3756,2386
5202914,1373,-3116,2370
5202954,742,-2561,2511
5202994,1096,-3886,2660
5203035,974,-2444,1892
5203076,750,-3430,2403
5203115,861,-3254,2420
5203155,707,-2678,2207
5203196,676,-3082,2586
5203236,764,-2837,2417
5203277,653,-2959,2629
5203317,674,-3218,2323
5203357,556,-3545,2426
5203397,756,-3201,2519
5203437,787,-3366,2165
5203478,788,-3459,2362
5203518,826,-3383,2185
5203558,827,-3662,2096
5203598,861,-3588,2113
5203638,908,-3438,1891
5203680,889,-3575,1775
5203719,1006,-3637,1653
5203759,913,-3432,1505
5203800,924,-3810,1546
5203840,902,-3481,1534
5203881,1017,-3812,1441
5203920,955,-3748,1600
5203961,1050,-3681,1661
5204001,956,-3709,1683
5204041,892,-3942,1757
5204082,571,-4064,2182
5204122,560,-2874,2032
5204162,241,-4100,2484
5204202,541,-3442,2427
5204242,865,-3292,2313
5204284,1635,-3223,1983
5204323,1676,-2884,1718
5204363,1338,-4358,2280
5204404,1972,-2597,2165
5204444,1865,-2936,3243
5204485,1927,-2676,2035
5204524,1462,-2782,2762
5204564,1729,-2040,3605
5204605,1166,-1639,2816
5204645,1288,-3164,2151
5204686,1396,-2372,3008
5204725,1419,-820,3621
5204766,1511,-1323,3684
5204806,1571,-46,4799
5204846,1429,719,3580
5204887,1118,71,3923
5204927,1158,715,3998
5204967,817,920,3537
5205007,403,394,4303
5205047,206,1259,5736
5205079,769,341,4535
5205119,1180,310,4346
5205159,1581,563,3279
5205199,2207,-757,3050
5205239,1935,-1003,2348
5205280,1339,-1491,3009
5205319,239,-3443,3723
5205359,121,-885,4536
5205399,-352,-2144,4395
5205439,-382,-747,4604
5205480,4,-2165,3450
5205519,469,-1138,4724
5205560,394,-757,3781
5205600,172,-965,3909
5205640,447,-1164,4046
5205681,525,-917,3762
5205721,699,-1234,3645
5205761,1047,-2243,3286
5205801,400,-2108,3240
5205841,788,-2762,3248
5205882,627,-1897,3324
5205921,903,-2363,3049
5205962,840,-2401,3104
5206002,1000,-1836,3305
5206042,396,-2080,3541
5206083,329,-2402,3333
5206122,225,-2706,3369
5206162,443,-2645,3407
5206202,720,-2828,3298
5206243,617,-2542,3405
5206283,550,-3221,3425
5206323,659,-2702,2953
5206363,945,-2710,3132
5206403,910,-2966,3082
5206444,1275,-1734,3474
5206484,1318,-1992,3323
5206524,1296,-1692,3484
5206564,1356,-342,3718
5206604,1396,-2248,2973
5206644,1204,-2230,2901
5206685,835,-3289,2824
5206725,605,-3567,2891
5206765,653,-3341,2449
5206805,254,-4410,2092
5206845,531,-3977,2596
5206886,795,-3184,2419
5206926,848,-2853,2860
5206966,737,-3045,2701
5207006,759,-3260,2383
5207046,941,-3508,2617
5207087,502,-2827,1978
5207127,123,-3399,2096
5207167,-424,-3907,2167
5207207,-397,-2391,2910
5207247,-115,-2698,3206
5207288,-502,-1563,3622
5207328,11,-2889,3431
5207368,-36,-3322,3375
5207408,-296,-2956,3342
5207448,-221,-2001,3536
5207489,-254,-818,3665
5207529,-29,268,4005
5207569,8,515,3921
5207609,-79,833,3449
5207650,-231,1768,3633
5207691,-61,742,3509
5207730,-108,1252,4042
5207770,-137,1543,3846
5207811,107,277,3448
5207851,403,-1074,3920
5207892,658,-970,3891
5207931,1015,-2277,3249
5207972,1462,-2934,3367
5208012,1085,-2316,3305
5208052,1162,-2854,2742
5208093,975,-3603,3154
5208133,430,-3499,2826
5208173,159,-3671,2442
5208213,292,-3275,2954
5208254,201,-3352,3063
5208294,507,-2837,2638
5208334,448,-3287,2969
5208374,675,-2822,2751
5208414,938,-2949,2865
5208455,1020,-2872,3048
5208496,1398,-2337,2840
5208535,1446,-2695,3008
5208575,1539,-1566,3498
5208616,1105,-2124,2993
5208656,1241,-2919,3047
5208697,961,-2162,3412
5208737,431,-2466,2980
5208777,226,-2504,3187
5208817,131,-3353,3269
5208857,130,-2651,2764
5208898,525,-2727,3058
5208938,805,-2571,2908
5208978,524,-3454,2856
5209018,884,-2843,3055
5209058,800,-3414,2544
5209100,931,-2822,2855
5209139,747,-2550,3029
5209179,891,-2359,3379
5209220,936,-1660,3408
5209260,939,-2619,3222
5209301,1092,-2174,3327
5209340,1051,-2082,3541
5209380,1143,-1927,3414
5209421,1202,-1902,3408
5209461,1038,-2068,3735
5209502,942,-2286,3565
5209541,908,-2212,3564
5209582,829,-1884,3459
5209622,853,-2073,3468
5209662,855,-2106,3441
5209703,904,-2178,3470
5209743,953,-2094,3395
5209783,940,-2078,3497
5209823,937,-2054,3428
5209863,837,-2178,3435
5209904,861,-2025,3617
5209944,806,-2177,3490
5209985,842,-2075,3565
5210025,825,-1997,3466
5210065,932,-2136,3389
5210106,925,-2343,3376
5210145,893,-2195,3433
5210186,885,-2117,3445
5210226,947,-2130,3458
5210266,961,-2028,3551
5210307,915,-2008,3506
5210346,857,-2212,3515
5210386,884,-2081,3430
5210427,951,-2036,3443
5210467,907,-2002,3480
5210507,901,-2048,3430
5210547,882,-2123,3505
5210587,913,-2116,3501
5210627,947,-2230,3495
5210668,905,-2077,3407
5210708,836,-2290,3483
5210748,813,-2019,3509
5210788,839,-1944,3557
5210828,818,-1839,3477
5210868,997,-2018,3493
5210909,1016,-2218,3634
5210949,1271,-2894,3112
5210989,1291,-1726,3404
5211029,1192,-2166,3386
5211069,1291,-1598,3544
5211110,923,-1553,3417
5211150,686,-1761,3441
5211190,241,-2718,3855
5211230,181,-1490,3612
5211270,341,-1979,4010
5211311,453,-2103,3479
5211350,545,-2117,3620
5211391,651,-1740,3661
5211431,561,-2197,3685
5211471,636,-2275,3575
5211512,745,-2069,3595
5211551,791,-2150,3439
5211591,1025,-2200,3406
5211632,1030,-1951,3365
5211672,1329,-2451,3062
5211713,1068,-2490,2801
5211752,1243,-2347,3105
5211792,1262,-2081,3071
5211833,1288,-2364,3331
5211873,1171,-2275,2941
5211914,1088,-2787,3436
5211953,1053,-2952,3122
5211994,1062,-2574,3099
5212034,1087,-2333,3183
5212074,916,-2507,3289
5212115,962,-2525,3200
5212154,976,-2540,3056
5212195,1033,-2528,3270
5212235,1059,-2247,3257
5212275,1044,-2634,2946
5212316,1169,-2845,3034
5212356,1070,-2302,3113
5212396,1231,-2805,2993
5212436,1171,-2363,3087
5212477,1169,-2472,3077
5212517,1046,-2474,3164
5212557,1062,-2496,3029
5212597,1015,-2375,3181
5212637,1095,-2550,3129
5212678,1064,-2267,3047
5212719,1239,-2559,3025
5212758,1132,-2718,2870
5212798,1138,-2404,3211
5212839,1082,-2358,3179
5212879,1095,-2529,3343
5212920,1079,-2570,3409
5212960,1074,-2342,3371
5213000,1041,-1958,3290
5213040,1201,-2771,3000
5213081,1072,-1851,2871
5213121,1168,-2559,3118
5213161,934,-2424,3203
5213201,954,-2363,3467
5213242,1040,-2386,3356
5213282,1124,-2549,3444
5213323,1160,-2118,3439
5213362,1127,-2665,2949
5213403,1074,-2675,3070
5213443,1182,-2599,2943
5213483,1104,-2703,2787
5213524,1081,-2620,2893
5213564,1094,-2598,3006
5213604,1089,-2605,3022
5213644,1063,-2646,2976
5213684,1131,-2866,3098
5213725,1154,-3009,2982
5213765,1240,-3019,3133
5213805,1405,-2889,3003
5213845,1324,-2809,2897
5213886,1485,-2515,2857
5213927,1345,-2240,2949
5213966,1326,-2220,3365
5214006,1525,-1869,3204
5214047,1676,-1953,3096
5214087,2063,-1999,3053
5214128,2019,-2075,2728
5214167,2291,-1904,3038
5214208,2200,-1245,3203
5214248,2064,-1302,3279
5214288,1924,-1902,3523
5214329,1784,-1412,3442
5214369,1684,-1598,3401
5214409,1491,-1104,3227
5214449,1575,-1262,2991
5214489,1518,-1410,3363
5214531,1633,-1360,3526
5214570,1762,-1673,3470
5214610,1802,-1479,3686
5214651,2027,-1643,3660
5214691,2116,-1751,3328
5214732,2259,-1440,3471
5214771,2127,-1536,3265
5214811,2324,-1270,3188
5214851,2090,-415,2931
5214892,1683,-1385,2953
5214933,1677,-1310,2849
5214972,914,-1316,3576
5215012,50,-3113,3457
5215052,74,-3520,4149
5215092,654,-2905,2964
5215133,806,-3593,2985
5215173,787,-2845,3573
5215213,1098,-2513,2978
5215253,1209,-2842,2890
5215293,1522,-2170,3086
5215334,1621,-1945,3015
5215374,1419,-2186,3236
5215414,1355,-2107,3319
5215454,1460,-2061,3453
5215494,1242,-2173,3358
5215535,1207,-2144,3346
5215575,1256,-2036,3550
5215615,1249,-2040,3506
5215655,1254,-2037,3510
5215695,1293,-1861,3572
5215736,1368,-1973,3415
5215775,1350,-1918,3363
5215816,1235,-1921,3305
5215856,1178,-2212,3473
5215896,1204,-1944,3470
5215937,1199,-1946,3419
5215976,1171,-1980,3551
5216017,1162,-1923,3414
5216057,1251,-1857,3383
5216097,1211,-2062,3497
5216138,1244,-2047,3343
5216177,1159,-2005,3508
5216218,1267,-1951,3468
5216258,1256,-2020,3489
5216298,1284,-1902,3530
5216339,1195,-1827,3450
5216379,1284,-2050,3418
5216419,1206,-1937,3491
5216459,1212,-1884,3422
5216499,1248,-1916,3634
5216540,1251,-1848,3363
5216580,1311,-1933,3461
5216620,1307,-1762,3477
5216660,1434,-1683,3483
5216700,1942,-1303,3412
5216741,1961,-1513,3584
5216781,1669,-1862,3471
5216821,1391,-1729,3622
5216861,693,-2922,3188
5216902,496,-2182,3068
5216943,389,-2936,3503
5216982,525,-2397,3385
5217022,827,-1835,3406
5217063,736,-1977,3359
5217103,857,-2147,3671
5217147,746,-2200,3361
5217186,958,-2081,3408
5217226,850,-1724,3369
5217266,906,-2318,3492
5217307,781,-2369,3252
5217347,990,-2295,3297
5217387,964,-2065,3273
5217427,959,-2238,3351
5217467,923,-2143,3518
5217507,653,-2025,3320
5217548,821,-2617,3497
5217587,926,-2117,3529
5217628,990,-2152,3066
5217668,909,-2750,3068
5217708,872,-2198,3003
5217749,761,-2754,3270
5217789,727,-2611,3394
5217829,781,-2096,4222
5217869,946,-1907,3870
5217910,696,-3181,2772
5217950,1088,-2370,3578
5217990,976,-2733,3123
5218030,884,-2468,3102
5218070,996,-2528,3170
5218111,1102,-2313,2980
5218152,1054,-2528,3083
5218191,1195,-2479,3153
5218231,1028,-2389,3161
5218272,1132,-2557,3213
5218312,1102,-2444,3268
5218353,970,-2378,3188
5218393,968,-2585,3453
5218433,1228,-2258,3340
5218473,1183,-2224,3098
5218513,1234,-2366,3489
5218554,1346,-2000,3352
5218594,1429,-2522,3294
5218634,1331,-2011,3694
5218674,1590,-1349,3317
5218714,2041,-2310,3117
5218756,1916,-1240,3172
5218795,2010,-947,3013
5218835,2024,-1702,2649
5218876,1701,-972,3059
5218916,1164,-1415,3389
5218957,835,-2388,3756
5218996,400,-2351,2856
5219037,327,-2832,3387
5219077,987,-3171,3325
5219117,834,-3135,2273
5219158,1123,-3514,2668
5219198,1189,-3052,2649
5219238,1035,-3072,2555
5219278,1293,-3014,2604
5219319,1282,-2752,2623
5219360,1323,-2551,2704
5219399,1328,-2829,2966
5219439,1255,-2323,3175
5219480,1153,-2365,3326
5219520,1106,-2727,3222
5219561,948,-2946,3172
5219600,958,-2904,3033
5219640,1133,-2853,3110
5219680,1139,-2956,2643
5219721,1194,-3097,2662
5219761,1166,-2617,2991
5219801,1197,-2728,2842
5219841,1178,-2944,2794
5219881,1129,-2759,2778
5219921,1201,-2968,2863
5219962,1292,-2596,2947
5220002,1367,-2767,3170
5220042,1485,-2378,3023
5220082,1454,-2511,2898
5220122,1316,-2725,2911
5220163,1187,-2382,2764
5220203,1156,-2623,2802
5220243,1100,-2715,2652
5220283,1193,-2670,3058
5220323,1274,-2763,2923
5220364,1190,-2622,2843
5220403,1237,-2638,3081
5220444,1304,-2549,3019
5220484,1408,-2503,2852
5220524,1256,-2499,3061
5220565,1348,-2350,3119
5220604,1378,-2423,3163
5220644,1337,-2517,3038
5220685,1411,-2437,3180
5220725,1259,-2362,3142
5220766,1370,-2501,2956
5220805,1483,-2456,3061
5220845,1380,-2439,3067
5220885,1305,-2478,3049
5220926,1351,-2439,3072
5220967,1433,-2424,2992
5221006,1369,-2492,3102
5221046,1393,-2306,3102
5221086,1409,-2372,3068
5221127,1371,-2378,3117
5221168,1328,-2360,3213
5221207,1365,-2412,3027
5221247,1382,-2416,3115
5221288,1313,-2419,3138
5221328,1202,-2384,3162
5221369,1153,-2434,3151
5221408,1052,-2332,3176
5221448,1227,-2499,3163
5221489,1368,-2406,2914
5221529,1617,-2475,2996
5221570,1695,-2290,3094
5221609,1606,-2503,3128
5221650,1448,-2521,3137
5221690,1325,-2384,3175
5221730,1359,-2263,3045
5221771,1129,-2241,3147
5221811,1145,-2209,3163
5221851,1186,-2145,3356
5221891,1187,-2215,3487
5221931,1244,-1981,3520
5221972,1191,-1887,3542
5222012,1169,-1766,3616
5222053,1074,-1566,3639
5222093,1058,-1557,3582
5222133,1072,-1490,3765
5222174,1065,-1524,3758
5222213,940,-1447,3731
5222254,869,-1428,3870
5222294,874,-1266,3979
5222334,841,-1012,4037
5222375,746,-1037,4033
5222415,876,-760,4054
5222455,820,-839,3914
5222496,753,-856,4025
5222536,768,-683,4045
5222577,748,-593,4011
5222616,732,-674,4095
5222656,658,-552,4053
5222697,593,-561,4159
5222737,537,-478,4261
5222778,607,-551,4237
5222817,683,-389,4107
5222858,680,-446,3967
5222898,680,-410,4022
5222938,665,-388,4020
5222979,651,-415,4059
5223019,615,-429,4126
5223059,642,-423,4144
5223099,644,-433,4122
5223139,655,-286,3972
5223180,595,-306,4211
5223220,573,-386,4099
5223260,627,-356,4074
5223300,647,-397,3962
5223341,622,-369,4024
5223382,643,-330,4107
5223421,591,-341,4125
5223462,583,-326,4081
5223502,613,-362,4150
5223542,552,-405,4076
5223583,600,-361,4138
5223622,538,-348,4142
5223663,554,-420,4146
5223703,631,-355,4042
5223743,558,-328,4068
5223784,599,-338,4134
5223824,608,-312,4158
5223864,553,-227,4146
5223904,533,-358,4170
5223945,575,-198,4032
5223985,528,-398,4237
5224025,587,-191,4096
5224065,494,-396,4167
5224105,530,-159,4212
5224146,537,-220,4181
5224187,508,-139,4102
5224226,494,-372,4139
5224266,598,-95,4098
5224306,691,1238,5057
5224346,103,-169,4870
5224387,322,-1507,3802
5224427,319,-538,4639
5224467,500,-1023,3661
5224507,719,-327,4453
5224547,922,-718,3836
5224588,714,-790,4043
5224628,893,-628,4217
5224668,742,-946,3826
5224708,819,-767,4198
5224748,837,-767,4000
5224789,913,-1021,3711
5224828,1103,-844,3939
5224869,1199,-909,3581
5224909,1165,-967,3787
5224949,1213,-790,3840
5224990,1127,-876,3795
5225029,1229,-1153,3832
5225070,1127,-964,3800
5225110,1065,-1010,3992
5225150,1068,-1099,3960
5225191,1108,-954,3901
5225230,954,-931,3966
5225271,961,-967,3973
5225311,1019,-1172,3881
5225351,992,-888,3961
5225392,1038,-1089,3944
5225431,1105,-978,3915
5225471,1066,-991,3825
5225512,1157,-1145,3943
5225552,1012,-1086,3872
5225593,1105,-997,4007
5225633,1083,-859,3916
5225673,1035,-1060,3947
5225713,975,-817,4047
5225753,966,-1243,3771
5225794,1001,-1442,3556
5225833,1060,-1378,3620
5225874,1032,-1270,3975
5225914,965,-1149,3536
5225954,1007,-1268,3830
5225995,1064,-1147,3887
5226034,1080,-749,4002
5226075,878,-887,4186
5226115,941,-885,4086
5226155,873,-836,3999
5226196,844,-679,3894
5226236,759,-779,4051
5226276,712,-618,4108
5226316,565,-738,4158
5226357,668,-636,4167
5226398,811,-698,4181
5226437,793,-580,4062
5226477,684,-733,4049
5226518,776,-514,4052
5226558,728,-537,4026
5226599,672,-608,4030
5226638,718,-445,4016
5226679,751,-422,4137
5226719,686,-617,3987
5226759,737,-676,4152
5226800,740,-422,4005
5226840,665,-549,4010
5226880,706,-436,4089
5226920,693,-477,4050
5226960,662,-568,4238
5227001,670,-575,4257
5227041,678,-389,4125
5227081,679,-543,4137
5227121,751,-541,3884
5227162,769,-663,4032
5227203,794,-498,4038
5227242,702,-596,3998
5227282,743,-749,4098
5227323,716,-545,4250
5227363,715,-770,4487
5227404,745,-693,4177
5227443,643,-1300,4395
5227484,872,-806,4495
5227524,836,-1098,2686
5227564,987,-1475,4311
5227605,1079,-2105,3337
5227645,1246,-1241,3618
5227685,1055,-2126,3439
5227725,1443,-2364,3346
5227765,1060,-1140,3892
5227806,1448,-2260,3063
5227846,1406,-2444,3077
5227886,1432,-1680,3294
5227926,1443,-2313,2915
5227967,1496,-2908,2810
5228007,1509,-2519,3617
5228047,1755,-2150,3233
5228088,1935,-2751,3208
5228128,2333,-2077,2797
5228168,2433,-1628,2727
5228209,2829,-1300,2568
5228249,2630,-411,2324
5228289,2430,-57,2451
5228329,1087,-1624,2636
5228369,602,-1637,3269
5228411,-762,-3558,2826
5228450,-1194,-3097,3504
5228490,-702,-6373,2387
5228531,792,-3363,2698
5228571,688,-3189,2175
5228612,1184,-3743,2365
5228651,813,-2375,2557
5228691,1234,-3284,2682
5228731,1216,-2209,3520
5228771,1324,-1827,3687
5228812,1181,-2547,3531
5228852,1117,-1909,3775
5228892,1210,-2132,3399
5228932,1169,-2154,3492
5228972,1135,-1852,3475
5229013,965,-1881,3495
5229053,1082,-2268,3303
5229093,1054,-2188,3496
5229133,1121,-1755,3527
5229173,1062,-2359,3374
5229217,1092,-2048,3564
5229256,1065,-1684,3640
5229296,1073,-2182,3536
5229336,1005,-1715,3605
5229377,1033,-2038,3492
5229417,1051,-2180,3349
5229457,1129,-1771,3533
5229497,1241,-2055,3330
5229537,1177,-1924,3343
5229577,1244,-1834,3557
5229618,1206,-2063,3559
5229657,1263,-1582,3563
5229698,1496,-1868,3595
5229738,1415,-1888,3565
5229778,1612,-1631,3382
5229819,1638,-1795,3067
5229858,1548,-2104,3494
5229899,1415,-1950,2988
5229939,1302,-1728,3418
5229979,1244,-2518,2972
5230020,813,-1980,3551
5230059,571,-2270,3989
5230099,361,-2085,3800
5230140,258,-2198,4226
5230180,331,-2286,3373
5230221,494,-2560,3113
5230260,948,-1471,3402
5230300,707,-2070,3290
5230341,1222,-1147,3996
5230381,1536,-1115,3492
5230422,1460,-1065,3812
5230462,977,-1289,4007
5230502,802,-1326,4014
5230542,744,-1481,3935
5230582,876,-1032,4142
5230623,747,-1440,3832
5230662,899,-1451,3719
5230703,863,-1113,4047
5230743,818,-1229,3750
5230783,762,-1219,3805
5230824,767,-1361,3874
5230864,845,-1264,3880
5230904,804,-878,3948
5230944,703,-974,4017
5230984,699,-945,4093
5231025,803,-926,4188
5231065,638,-1343,4061
5231105,695,-418,4449
5231146,691,-1124,3836
5231186,701,-1078,3847
5231227,770,-996,3806
5231266,767,-922,3980
5231307,642,-739,4173
5231347,507,-888,4326
5231387,740,-1049,3939
5231428,687,-921,3808
5231468,615,-583,4061
5231508,714,-869,3799
5231548,773,-412,4307
5231589,742,-870,4144
5231630,725,-964,4078
5231669,713,-875,4092
5231709,664,-652,4130
5231750,532,-856,4185
5231790,378,-793,4826
5231831,560,-990,5144
5231870,404,77,4722
5231911,582,-1515,3692
5231951,1165,-1878,3633
5231991,684,-1303,3356
5232032,1181,-1915,3653
5232072,1839,-1174,3151
5232112,1845,-1157,3456
5232152,2695,-1327,2800
5232192,2624,-138,2817
5232233,3237,475,2698
5232273,2455,-1683,628
5232313,1596,-1461,3006
5232353,205,959,4253
5232394,-408,-3494,2225
5232435,-318,-5445,2128
5232474,294,-4240,2861
5232515,725,-2823,3023
5232555,986,-3378,1775
5232595,545,-4192,1762
5232636,882,-3132,2617
5232675,843,-3677,2176
5232716,982,-3937,2419
5232756,1119,-3142,2477
5232796,1041,-3097,2606
5232837,1241,-3414,2280
5232877,951,-3166,2463
5232917,982,-2702,2590
5232957,1053,-3183,2432
5232998,955,-3156,2462
5233038,1012,-3069,2555
5233078,1072,-2859,2651
5233118,942,-3046,2350
5233158,908,-3088,2390
5233199,896,-3396,2386
5233240,846,-3199,2436
5233279,928,-3392,2485
5233319,960,-3165,2437
5233360,1037,-3179,2444
5233400,1174,-2929,2391
5233441,1051,-3188,2470
5233480,1060,-3242,2352
5233520,1006,-3242,2359
5233561,1126,-3324,2454
5233601,1045,-3210,2365
5233642,1037,-3127,2449
5233681,1047,-3152,2437
5233721,1069,-3210,2438
5233761,1159,-3486,2419
5233801,1394,-2328,2901
5233842,1581,-2429,2931
5233882,1490,-2072,3371
5233922,1315,-2722,2869
5233962,1300,-2626,2917
5234002,961,-2057,3093
5234043,876,-1794,3285
5234083,632,-1758,3779
5234123,575,-2782,3095
5234163,492,-1754,3784
5234203,695,-1132,3795
5234244,936,-1458,3972
5234284,645,-1356,3978
5234324,679,-1342,4133
5234364,767,-693,4081
5234404,755,-620,4119
5234445,624,-664,4053
5234485,619,-731,4076
5234525,570,-680,4108
5234565,502,-365,3970
5234605,514,-576,4230
5234646,553,-792,4200
5234686,530,-503,4291
5234726,503,-341,4065
5234766,405,-696,4018
5234806,288,-590,4091
5234847,499,-586,4152
5234887,686,-186,4083
5234927,485,-601,4302
5234967,442,-555,3987
5235007,490,-511,4157
5235048,567,-474,4146
5235088,532,-570,3921
5235128,582,-576,4154
5235168,581,-444,4116
5235208,455,-453,4129
5235249,509,-461,4211
5235289,589,-600,3918
5235329,489,-775,4133
5235369,644,-455,4087
5235410,561,-625,4113
5235451,559,-477,4076
5235490,435,96,4618
