mean_x,mean_y,mean_z,std_x,std_y,std_z,variance_x,variance_y,variance_z,rms_x,rms_y,rms_z,max_x,max_y,max_z,min_x,min_y,min_z,peak_to_peak_x,peak_to_peak_y,peak_to_peak_z,skewness_x,skewness_y,skewness_z,kurtosis_x,kurtosis_y,kurtosis_z,zero_crossing_rate_x,zero_crossing_rate_y,zero_crossing_rate_z,sma,mean_magnitude,std_magnitude,variance_magnitude,rms_magnitude,max_magnitude,min_magnitude,peak_to_peak_magnitude,skewness_magnitude,kurtosis_magnitude,zero_crossing_rate_magnitude,euclidean_norm,mean_pitch,mean_roll,correlation_xy,correlation_xz,correlation_yz,dominant_frequency_x,spectral_entropy_x,psd_mean_x,energy_x,bandwidth_x,spectral_centroid_x,dominant_frequency_y,spectral_entropy_y,psd_mean_y,energy_y,bandwidth_y,spectral_centroid_y,dominant_frequency_z,spectral_entropy_z,psd_mean_z,energy_z,bandwidth_z,spectral_centroid_z,dominant_frequency_magnitude,spectral_entropy_magnitude,psd_mean_magnitude,energy_magnitude,bandwidth_magnitude,spectral_centroid_magnitude,25th_percentile_x,25th_percentile_y,25th_percentile_z,75th_percentile_x,75th_percentile_y,75th_percentile_z,25th_percentile_magnitude,75th_percentile_magnitude,wavelet_energy_approx_x,wavelet_energy_approx_y,wavelet_energy_approx_z,wavelet_energy_approx_magnitude,groupid,valence,arousal
0.16555763178283056,0.3878254726626118,0.03839149648691099,1.3998098785956532,1.1389358703767298,0.5146448098910762,1.9594676962139776,1.2971749168307993,0.26485928034782197,1.4095662544398249,1.2031556483168657,0.5160747885242278,2.6702476323750672,4.572111810700364,3.214685376859762,-2.888095930055948,-3.044186911558871,-2.2721834090874875,5.558343562431015,7.616298722259235,5.48686878594725,-0.03211659754344021,-0.2645739041187097,-0.3215416044876696,-1.6816946523430298,-0.5340016187888894,2.1928883018844334,9,58,109,4242.35923113535,1.8615500092076012,0.48520644091128995,0.23542529030180112,1.9237447146340965,5.013028893908745,0.21299085417297048,4.8000380397357745,1.4407138264594639,3.878262402123863,0,1.8615500092076012,8.874932050586896,5.9249240945577455,-0.3670591247674821,0.36448036530109496,-0.18138833332288384,0.016666666666666666,1.717506307313661,0.1613173540283393,4577.605502512023,0.11666666666666667,0.07425500101618117,0.0,3.2813530518436522,0.07278016413452597,563.5079039821529,1.8333333333333333,0.558002592055462,0.016666666666666666,4.006850775859365,0.016374853274621723,12.302407465445887,2.6333333333333333,0.7367962204226705,0.0,0.2842713314233549,0.008730867930365888,1.0186476188694744,3.783333333333333,1.4448143354620402,-1.3683742695184455,-0.6849561744679203,-0.30150101995875617,1.336155112077255,1.2469743845222387,0.43496684766360977,1.5422155483021245,2.039363534247661,2941.8466029830784,1924.4252069360737,330.10526542143657,5465.282143362217,1,NEGATIVE,LOW
-0.7116598909031657,0.49789928651905946,-0.23654461024723916,1.1075363511709417,0.9019270283183249,0.5266589873631748,1.2266367691650437,0.8134723644111246,0.2773696889704047,1.316471256611913,1.0302310730740523,0.5773413562247407,2.2603594054570157,2.5547215179104112,1.1878636180997888,-2.888095930055948,-3.044186911558871,-2.885588720187882,5.148455335512963,5.598908429469282,4.073452338287671,1.2876051853771302,-1.0550549419431663,-0.5282496464968102,0.21229586380548948,0.21975860293391092,3.9265110085505204,13,29,54,3990.722364075881,1.7380656901434195,0.3269913328612304,0.10692333176636395,1.768557512499971,3.560628674605946,0.21299085417297048,3.3476378204329755,0.3801481844993,2.682885230832968,0,1.7380656901434195,14.39610911433172,-27.1326856111956,-0.625177095991863,0.2986854396983928,-0.09430311092467626,0.0,1.7849578753711923,0.1046051577820015,963.6195721036039,0.21666666666666667,0.1384658874352709,0.0,2.4579605313427115,0.07479861909733582,476.8986977030237,0.31666666666666665,0.26156363048474474,0.0,3.327779186306199,0.020590780922019505,13.469309630999444,1.0166666666666666,0.4727906706174026,0.0,0.1679365098803147,0.008773113173900166,1.304353712294026,2.95,1.0962790591256184,-1.4083007050159806,0.04247641998521117,-0.5138421121449,-0.15841254074418254,1.1488281707187729,-0.04992130504141453,1.5701624450921738,1.9089981636418263,2569.34527951257,1495.566397774095,486.97107406515,4685.986947017517,1,NEGATIVE,LOW
-0.9012096350749841,0.3254354328644246,-0.6966015496054353,0.84149973374333,0.7704681975444052,0.7214516534354742,0.7081218018900952,0.5936212434273246,0.5204924882447796,1.2330047073073491,0.8363787804523617,1.0028689880325712,2.0819217926675795,2.5547215179104112,1.1374625580981623,-2.888095930055948,-3.044186911558871,-2.9484533485879396,4.970017722723528,5.598908429469282,4.085915906686102,1.6889849864057325,-0.48397016205883375,-0.6263301938181765,1.6862992153838836,0.016203291508765538,0.6705751230893728,10,70,18,3984.8489561560455,1.76440316593318,0.3353472049018824,0.1124577478355051,1.7959889420011848,3.560628674605946,0.5911864964674899,2.9694421781384563,0.8525670833274515,2.5723900835299855,0,1.76440316593318,8.90271863953367,-33.661981814794174,-0.7073567680293911,0.19732850360351864,0.04879247788623203,0.0,1.3481140914937677,0.0464232212874052,234.35163354414314,0.16666666666666669,0.12968600449262574,0.0,2.515614192681704,0.040715236696853806,163.87045728226923,0.23333333333333334,0.24508606999689567,0.0,1.5776078189268754,0.03303849623827162,68.40878279103381,0.4666666666666667,0.19957977286843712,0.0,0.1590465513001975,0.009168928075604925,2.6273704694362467,1.3833333333333333,0.5805302978339972,-1.3933924757752,-0.07124498600588036,-0.9528453517028332,-0.8549481748601402,0.8448394206903618,-0.25632151511737333,1.6011027406474665,1.9348518966321027,2261.143487468317,1009.2107667416301,1498.86034082504,4826.211036975021,1,NEGATIVE,LOW
-1.1238836268708101,0.1959787386441734,-1.0909495428553457,0.36261202969318873,0.488218899283593,0.5842680176612876,0.13148748407821398,0.23835769361768314,0.34136911646185064,1.1809326360239605,0.5260849357454026,1.2375540479179643,0.5380857926477203,1.2945827970008412,0.10665136921326863,-1.7015652352611197,-1.7216590420393647,-2.9484533485879396,2.23965102790884,3.016241839040206,3.0551047178012083,2.1903010487578687,-0.9899868528541811,-0.5918033896277323,5.25900645895798,2.0425025658079643,-0.18765494258160587,8,116,4,3946.2312386111184,1.7654589514851065,0.2933631922787712,0.08606196258399129,1.7896668047329043,3.034874022755556,0.5911864964674899,2.443687526288066,0.8628541018633363,2.8406477951534366,0,1.7654589514851065,5.497527164782009,-42.9693503485098,-0.7214400104848425,-0.35336085643844145,0.1851272511832181,0.0,0.3299986823503491,0.011786784359137496,11.20162472201679,0.26666666666666666,0.25070875198698384,0.0,2.790973397350196,0.014954250988829876,7.035014481457488,1.35,0.6131745536370118,0.0,0.6947306014404656,0.027504879361699278,46.089860338694606,0.26666666666666666,0.20076575001186903,0.0,0.11575766245661004,0.008848083761742797,3.979160261912464,0.8666666666666667,0.5176962196917465,-1.3489705118683797,-0.03484876049794195,-1.5608857267082552,-1.0519506803457688,0.489581022056735,-0.5697925716683795,1.6084284006601766,1.9036903446066666,2090.4059591599316,392.7935708882383,2289.596788656726,4802.704819515455,1,NEGATIVE,LOW
-0.9999435184513218,0.16680186181419823,-1.0599207429150437,0.5003588314751328,0.41450115320981906,0.8425277244985194,0.2503589602351604,0.17181120601226987,0.709852966548653,1.1181439980288628,0.44680428278716483,1.3539885331162267,0.8418092781745042,1.4462407600914808,1.5523053496723338,-1.7015652352611197,-0.9347241721978388,-2.9484533485879396,2.543374513435624,2.3809649322893196,4.500758698260274,2.409920457578691,0.43811351784498576,1.6573137216874567,5.388748859354562,0.5515272997641159,3.2372937928870127,3,110,1,4065.39604155465,1.7933376326773784,0.2590466183493821,0.06710515047825041,1.8119506106003977,2.9992100538354722,0.9585122415963098,2.0406978122391624,0.9907928773001254,2.5875805334707542,0,1.7933376326773784,5.273502296233607,-37.33885945127766,0.42922612005677424,0.5901528622425728,0.6075491019336436,0.0,0.5947254065402114,0.0035417459297642446,1.2211312845497064,0.6833333333333333,0.441614019004982,0.0,2.8580993768400584,0.006545032071363776,2.6968645850520243,1.4166666666666667,0.5745111621543565,0.0,1.2169243343419147,0.01612053210768743,17.0649200422602,0.3,0.19453450327430688,0.0,0.09170621514642759,0.003756858367389997,0.6580658295843888,2.1500000000000004,0.651929039824394,-1.3039281700576115,-0.09916641690084263,-1.5640972220671958,-0.9508685981817422,0.3844154566538154,-0.8941917905420845,1.6185792640164793,1.9299250568216209,1870.4477248588782,284.4324330621482,2746.4857715272833,4929.970498114447,1,NEGATIVE,LOW
-0.4410358512214651,0.3719431857178376,-0.20385050841472502,0.8925751761978464,0.6485315168410211,1.280517847948734,0.7966904451646166,0.42059312833611556,1.6397259589152569,0.9955918175774945,0.7476194631883586,1.2966421976382685,0.921433418670315,1.4462407600914808,1.6074785921531738,-1.5767736110939128,-1.9006460271934267,-1.9691313196349154,2.498207029764228,3.3468867872849075,3.576609911788089,0.4022222353509104,-0.5912727758471704,0.346830786225933,-1.7065902024609498,-0.2250132824255644,-1.655790645314826,3,59,5,4233.281221275546,1.785082278137869,0.21189662087825525,0.044900177939623045,1.797614785670586,2.624195843203557,0.9227337429914191,1.701462100212138,-0.9793711756154283,1.5253579621864284,0,1.785082278137869,10.972003563765567,-18.084016530250928,0.5711405806510595,0.9121563199378088,0.7289293066749043,0.016666666666666666,1.336527459672221,0.05844757164030927,824.7816873672585,0.03333333333333334,0.04805601866898125,0.0,2.1732770968768462,0.027679798385423202,53.035871208182904,0.21666666666666667,0.17033998667134445,0.016666666666666666,1.2508100941574638,0.11090160769038425,2297.2353531534504,0.08333333333333334,0.06281602172427446,0.0,0.06878994845338693,0.0025793711386807956,0.24522292505143548,1.9,0.6283496262005268,-1.204609034118093,-0.057316051432046156,-1.2678098565068379,0.6923508736530766,1.0336588791737715,1.4142568630084982,1.6488865078229415,1.9186740618312,1480.134805511242,816.4522712056106,2509.463348448441,4841.490412120352,1,NEGATIVE,LOW
-0.36970620690967915,0.4770855694317081,0.12319453898696052,0.9844016148162007,0.7964515906282309,1.0501008214823855,0.9690465392527436,0.6343351362142391,1.102711735277981,1.0515365988306284,0.9284103493467832,1.0573025251621178,1.505370708902815,1.9726065207530665,1.6074785921531738,-2.5623208151999806,-1.9027832365140858,-1.8013073590806004,4.067691524102796,3.8753897572671523,3.4087859512337744,0.10233026865099346,-1.1579522122297332,0.198530317820858,-1.7732129246265567,0.02027708056814337,-1.5630604970023922,4,14,30,4179.990696218636,1.7406207994994796,0.23622628456309905,0.055802857518486244,1.756577247139645,2.7606822585745663,0.2955610206804048,2.4651212378941616,-1.3172268498751865,3.8590678374361125,0,1.7406207994994796,13.06615872405754,-16.03697511473137,0.007579279190676634,0.8163480132837372,0.4812106304765551,0.016666666666666666,1.39160774913569,0.0833452226210685,1249.283284404083,0.11666666666666667,0.062396111105715385,0.0,1.9276449632071195,0.06004620110028099,409.35497510924,0.16666666666666666,0.15704427806614893,0.016666666666666666,1.461929271034105,0.11006926961561352,2066.783222111857,0.08333333333333333,0.06129300456396655,0.0,0.09056776812846816,0.005278533220877609,1.3808884260515433,2.9333333333333336,0.8029344587409971,-1.35238623589571,0.17322919755175908,-0.7040189454121981,0.7020594438877786,1.0492400087034996,1.4142568630084982,1.6339729931831446,1.9043613287876944,1653.0270869400179,1267.840069506999,1660.364511679967,4621.481360376264,1,NEGATIVE,LOW
-0.575875839284285,0.6913001713036401,0.11228840949281349,1.0256320750935615,0.7659499905456515,0.8889612285774915,1.051921153460725,0.5866793880168836,0.7902520659140031,1.176245780324888,1.0317825908888585,0.8960249733240858,1.505370708902815,5.477437604438213,3.7385779778454524,-3.2035527340930225,-1.9027832365140858,-2.5650427494211225,4.708923442995838,7.380220840952299,6.3036207272665745,0.39632270784889717,-1.6941521251350933,0.6598974974454499,-1.641222629925009,3.0745845613749165,-1.0848232113103087,5,22,41,4287.813756131483,1.7789296636408654,0.29393784246411286,0.08639945523245762,1.8030502498305085,7.364919424342652,0.25462792857213823,7.110291495770514,3.847677243272898,89.08883729595809,0,1.7789296636408654,20.202965854367534,-22.423863148476144,-0.28818356761152975,0.8018405885183121,0.2009144664516922,0.016666666666666666,1.6431548623153336,0.07269615871123804,794.5116147926682,0.18333333333333335,0.13094478114369953,0.0,1.7274342737225645,0.06905724641648643,360.23222481820346,0.35,0.31489677512242653,0.016666666666666666,2.0212959971161215,0.03508987617347867,187.57066628059582,0.7,0.3757010389654649,0.0,0.1410425722939953,0.00825698983038867,0.8156646340545036,5.25,1.771787980225694,-1.4296065585962223,0.8121300334168816,-0.558048287056411,0.6919778138022755,1.0592285324530526,1.401706030075573,1.7107661400347403,1.9117348337205304,2049.062691522297,1520.1191823334102,1150.488523892777,4827.916349652305,1,NEGATIVE,LOW
-1.249929953427406,0.7774702300419074,-0.4954781252010169,0.5922892935669167,0.6517585153959702,0.3365329341985628,0.35080660727399726,0.42478916239115916,0.11325441580029418,1.383159967519677,1.0145191575286174,0.598959922159245,1.505370708902815,5.477437604438213,3.7385779778454524,-3.2035527340930225,-1.9027832365140858,-2.5650427494211225,4.708923442995838,7.380220840952299,6.3036207272665745,2.8187944927848796,-1.9687926595986271,2.585211136963052,7.877933185034161,6.117940186209282,22.193780900362768,3,19,39,4314.43134530906,1.7942004564914016,0.2863185761012787,0.08197832702066372,1.8169022002008304,7.364919424342652,0.25462792857213823,7.110291495770514,4.430815330745467,98.04191956128587,0,1.7942004564914016,23.92012071313227,-45.039187542461185,-0.8413144255577742,0.38081580650204855,-0.25124877515953303,0.0,0.6358337566054402,0.006208289220626106,1.1578334890562727,3.8666666666666667,1.4977084957688778,0.0,1.4552979180695669,0.013211438894629212,2.5382203613061516,7.166666666666667,2.365392997938265,0.0,1.3649714045407433,0.010923551301914391,0.8672806628790258,6.483333333333333,2.189028166323396,0.0,0.13580514052284307,0.007666030047839476,0.13424716073062762,8.316666666666666,3.5473356362627557,-1.455530541100363,0.8283605720282614,-0.6627342741668905,-1.350414841660816,1.0439588306425773,-0.4225695500140504,1.7194046899651174,1.8995262752274067,2841.925733618266,1479.1105625878138,488.3481977543473,4904.996545467691,1,NEGATIVE,LOW
-0.8135662133552296,0.5658772004978315,0.1275170697118889,0.6281841749784361,0.8355596872289941,0.9440418040794848,0.3946153576933385,0.6981599909222144,0.8912149278496484,1.0278644566315664,1.0091466677175709,0.9526151011387312,1.3676460467777587,6.165565077675071,1.7204004831490551,-2.7464337868618016,-4.146423006661881,-6.0024078822155085,4.11407983363956,10.311988084336953,7.722808365364564,1.331979690212956,0.04264096738391502,-1.979580384167487,1.584902940939815,5.1312988157257635,5.128024887372854,9,45,25,3859.0782383965493,1.6139327233535283,0.6144745996200349,0.3775790335782022,1.7269504535711317,6.596291808900531,0.38028614671834643,6.216005662182185,3.131677575078084,17.221716843114937,0,1.6139327233535283,19.546808164518595,-34.564718855412345,-0.6562580104811248,-0.2710423373266266,0.15864547063254644,0.0,1.2147651621379747,0.02529706797528279,34.70784252016858,2.033333333333333,0.6200507727420722,0.0,2.86387468307591,0.1022311499849047,185.275796907714,3.6333333333333333,1.3700573187572835,0.03333333333333333,3.221421230220023,0.07096515925352512,120.56444014002598,3.566666666666667,0.9845173539704315,0.0,0.5221158680198412,0.05377525537348254,43.294536054573584,2.2,0.8236779766344392,-1.1255216492748932,0.31909385003969687,-0.45358224907434813,-0.7428071481690933,0.9979323987386544,0.6855811212934029,1.264626604116481,1.8690171474581627,1551.8250208091558,1260.8307406895335,1270.6938562286923,4425.048492421777,2,NEUTRAL,HIGH
